"movieId","title","url","runtime","revenue","budget","imdbRating","released","countries","languages","plot","imdbVotes","imdbId","year","poster","tmdbId"
"47423","Half Nelson","https://themoviedb.org/movie/7859","106","4911725","700000","7.3","2006-09-22","[""USA""]","[""English""]","An inner-city junior high school teacher with a drug habit forms an unlikely friendship with one of his students after she discovers his secret.","69301","0468489","2006","https://image.tmdb.org/t/p/w440_and_h660_face/fdUCisMpTwy0oJOGwM7NrFFs400.jpg","7859"
"47465","Tideland","https://themoviedb.org/movie/11559","120","566611","12000000","6.6","2006-08-11","[""UK"","" Canada""]","[""English""]","Because of the actions of her irresponsible parents, a young girl is left alone on a decrepit country estate and survives inside her fantastic imagination.","26350","0410764","2005","https://image.tmdb.org/t/p/w440_and_h660_face/vlNySTjdVVvOFy8VlTw3lbLvGcU.jpg","11559"
"47491","Adam's Apples (Adams æbler)","https://themoviedb.org/movie/1023","94","","3700000","7.8","2005-04-15","[""Denmark"","" Germany""]","[""Danish""]","A neo-nazi sentenced to community service at a church clashes with the blindly devotional priest.","33933","0418455","2005","https://image.tmdb.org/t/p/w440_and_h660_face/kBP0xOOaAT9rmJZGVxrolRk87AR.jpg","1023"
"47493","Cabin in the Sky","https://themoviedb.org/movie/59964","98","1606624","662141","7.3","1943-04-09","[""USA""]","[""English""]","A compulsive gambler dies during a shooting, but he'll receive a second chance to reform himself and to make up with his worried wife.","1846","0035703","1943","https://image.tmdb.org/t/p/w440_and_h660_face/6MSTz2fS8P7ufuCXIHBFpjqW9tr.jpg","59964"
"47518","Accepted","https://themoviedb.org/movie/9788","93","38505009","23000000","6.5","2006-08-18","[""USA""]","[""English""]","A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.","103205","0384793","2006","https://image.tmdb.org/t/p/w440_and_h660_face/kolf3wds5pWaxXZuhhWj7B2eFue.jpg","9788"
"47606","Captain January","https://themoviedb.org/movie/57840","77","","","7.2","1936-04-17","[""USA""]","[""English""]","Shirley lives with a lighthouse keeper who rescued her when her parents drowned. A truant officer decides she should go to boarding school, but she's rescued by relatives. Buddy Ebsen dances At The Codfish Ball with Shirley.","797","0027421","1936","https://image.tmdb.org/t/p/w440_and_h660_face/py2ayH5zrjpItoayrFLfR87ZXZ6.jpg","57840"
"47610","Illusionist, The","https://themoviedb.org/movie/1491","110","87892388","16500000","7.6","2006-09-01","[""USA"","" Czech Republic""]","[""English""]","In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.","285202","0443543","2006","https://image.tmdb.org/t/p/w440_and_h660_face/4I1oOPHNrHLcvz3wTMuETJLws9z.jpg","1491"
"47629","The Queen","https://themoviedb.org/movie/1165","103","123384128","15000000","7.4","2006-11-17","[""UK"","" USA"","" France"","" Italy""]","[""English"","" German"","" French""]","After the death of Princess Diana, Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted.","83170","0436697","2006","https://image.tmdb.org/t/p/w440_and_h660_face/PbyRPCseO3avaqj9YaxmGnHNvH.jpg","1165"
"47640","Beerfest","https://themoviedb.org/movie/9988","110","19179969","17500000","6.3","2006-08-25","[""USA"","" Australia""]","[""English"","" German""]","Two brothers travel to Germany for Oktoberfest, only to stumble upon a secret, centuries-old competition described as a Fight Club with beer games.","53385","0486551","2006","https://image.tmdb.org/t/p/w440_and_h660_face/5srGbSv3zhEUjXFOZR9qHkgJO6l.jpg","9988"
"47714","Blithe Spirit","https://themoviedb.org/movie/19072","96","","","7.2","1945-05-14","[""UK""]","[""English""]","Adapted from a play by Noel Coward, Charles and his second wife Ruth, are haunted by the ghost of his first wife, Elvira. Medium Madame Arcati tries to help things out by contacting the ghost.","3460","0038363","1945","https://image.tmdb.org/t/p/w440_and_h660_face/qyIje0zSJ8vxCDMPcXpnjCGM8Mc.jpg","19072"
"47721","Red Balloon, The (Ballon rouge, Le)","https://themoviedb.org/movie/15265","34","48980","","8.2","1957-03-11","[""France""]","[""French""]","A red balloon with a life of its own follows a little boy around the streets of Paris.","12016","0048980","1956","https://image.tmdb.org/t/p/w440_and_h660_face/3XrEggEOEnKGi8hTOau44vcvbmV.jpg","15265"
"47728","Green for Danger","https://themoviedb.org/movie/29589","91","","","7.6","1947-03-10","[""UK""]","[""English""]","After the nurse who declares that a recent surgical death was a murder dies also, an enigmatic Scotland Yard inspector arrives to investigate.","3131","0038577","1947","https://image.tmdb.org/t/p/w440_and_h660_face/a4DKicJXJc2IZ5Ze8fU34sZTT4L.jpg","29589"
"47810","Wicker Man, The","https://themoviedb.org/movie/9708","102","38755073","40000000","3.6","2006-09-01","[""USA"","" Germany"","" Canada""]","[""English""]","A sheriff investigating the disappearance of a young girl from a small island discovers there's a larger mystery to solve among the island's secretive, neo-pagan community.","52039","0450345","2006","https://image.tmdb.org/t/p/w440_and_h660_face/9G6TBckQUKdx3dnn55abUCmonRX.jpg","9708"
"47815","Crossover","https://themoviedb.org/movie/14351","95","7000000","5800000","2.1","2006-09-01","[""USA""]","[""English""]","A naturally talented basketball player, Noah Cruise is determined to become a doctor using his basketball scholarship to UCLA pre-med, rather than succumb to the lure of former sports agent...","8667","0473024","2006","https://image.tmdb.org/t/p/w440_and_h660_face/jMShqkxESzjcXWdhGJz65CPWi8L.jpg","14351"
"47894","Wind That Shakes the Barley, The","https://themoviedb.org/movie/1116","127","22889018","6500000","7.5","2007-03-23","[""Ireland"","" UK"","" Germany"","" Italy"","" Spain"","" France"","" Belgium"","" Switzerland""]","[""English"","" Irish"","" Latin""]","Against the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces.","35841","0460989","2006","https://image.tmdb.org/t/p/w440_and_h660_face/hAOrgxv0V29KOQNisenD7TRhfdi.jpg","1116"
"47937","Severance","https://themoviedb.org/movie/5072","96","","","6.6","2006-08-25","[""UK"","" Germany"","" Hungary""]","[""English"","" Hungarian"","" Russian""]","During a team-building retreat in the mountains a group of sales representatives are hunted down one by one.","31326","0464196","2006","https://image.tmdb.org/t/p/w440_and_h660_face/xU7GuzdAPbenxqdVCqKbRMH30M5.jpg","5072"
"47950","Hollywoodland","https://themoviedb.org/movie/1249","126","16803753","","6.5","2006-09-08","[""USA""]","[""English"","" Spanish""]","A detective examines the mysterious death of George Reeves, the star of the television series Adventures of Superman (1952).","28533","0427969","2006","https://image.tmdb.org/t/p/w440_and_h660_face/fhLRUXpVGBsDL2dMWkOwuPNzlrq.jpg","1249"
"47952","Covenant, The","https://themoviedb.org/movie/9954","97","37597471","20000000","5.3","2006-09-08","[""USA""]","[""English""]","Four young men who belong to a supernatural legacy are forced to battle a fifth power long thought to have died out. Another great force they must contend with is the jealousy and suspicion that threatens to tear them apart.","38670","0475944","2006","https://image.tmdb.org/t/p/w440_and_h660_face/w42ffGpkeqaGKh5fXoO8uQql21q.jpg","9954"
"47978","SherryBaby","https://themoviedb.org/movie/13075","96","622806","2000000","6.6","2007-02-09","[""USA""]","[""English""]","Sherry tries to integrate again into society and become a good mother.","10104","0423169","2006","https://image.tmdb.org/t/p/w440_and_h660_face/bnJ4Q8r5W0n0QswDzjuJf0fKmU5.jpg","13075"
"47997","Idiocracy","https://themoviedb.org/movie/7512","84","495303","30000000","6.5","2007-01-25","[""USA""]","[""English""]","Private Joe Bauers, the definition of average American, is selected by the Pentagon to be the guinea pig for a top-secret hibernation program. Forgotten, he awakes five centuries in the future. He discovers a society so incredibly dumbed down that he's easily the most intelligent person alive.","104068","0387808","2006","https://image.tmdb.org/t/p/w440_and_h660_face/lQonsCt2BKpDMahsUR7xRBnOWw7.jpg","7512"
"47999","Jesus Camp","https://themoviedb.org/movie/1776","87","1013596","","7.5","2007-04-18","[""USA""]","[""English""]","A documentary on kids who attend a summer camp hoping to become the next Billy Graham.","21269","0486358","2006","https://image.tmdb.org/t/p/w440_and_h660_face/6ueSRBYaicEYvR2sFHVvptKNaxI.jpg","1776"
"48032","Tiger and the Snow, The (La tigre e la neve)","https://themoviedb.org/movie/10846","110","","35000000","7.2","2005-10-14","[""Italy""]","[""Italian"","" English"","" Arabic"","" French""]","A love-struck Italian poet is stuck in Iraq at the onset of an American invasion.","11311","0419198","2005","https://image.tmdb.org/t/p/w440_and_h660_face/i03x8Wk8b4QKMCSinKiFbCHp7OY.jpg","10846"
"48043","Fountain, The","https://themoviedb.org/movie/1381","96","15304890","35000000","7.3","2006-11-22","[""USA"","" Canada""]","[""English"","" Maya""]","As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi.","186456","0414993","2006","https://image.tmdb.org/t/p/w440_and_h660_face/tnmkVAYrHITpdKgmZ7CzVBEI4ho.jpg","1381"
"48061","Snoopy Come Home","https://themoviedb.org/movie/15242","81","","","7.5","1972-08-09","[""USA""]","[""English""]","Snoopy travels to see his sick former owner and then feels obliged to return to her permanently.","3041","0069289","1972","https://image.tmdb.org/t/p/w440_and_h660_face/vGYhYtoXkpjXTZ7KLQMJehwfLG0.jpg","15242"
"48082","Science of Sleep, The (La science des rêves)","https://themoviedb.org/movie/300","105","9524340","6000000","7.3","2006-09-29","[""France"","" Italy""]","[""French"","" English"","" Spanish""]","A man entranced by his dreams and imagination is love-struck with a French woman and feels he can show her his world.","60498","0354899","2006","https://image.tmdb.org/t/p/w440_and_h660_face/1qCq228LsNtUseCnNE7Naw6NBUz.jpg","300"
"48142","Black Dahlia, The","https://themoviedb.org/movie/9676","121","49111202","50000000","5.6","2006-09-15","[""Germany"","" USA"","" France""]","[""English"","" German""]","Two policemen see their personal and professional lives fall apart in the wake of the Black Dahlia murder investigation.","62162","0387877","2006","https://image.tmdb.org/t/p/w440_and_h660_face/xGrKS601NXswR0P5MpJ0EWplOEl.jpg","9676"
"48159","Everyone's Hero","https://themoviedb.org/movie/15213","88","16627188","35000000","5.8","2006-09-15","[""Canada"","" USA""]","[""English""]","A boy (Jake T. Austin) begins a grand journey to return Babe Ruth's baseball bat before the deciding game of the 1932 World Series comes to a close.","6027","0430779","2006","https://image.tmdb.org/t/p/w440_and_h660_face/qFHXmKtS4GBoovYNTjtvUOgdRdE.jpg","15213"
"48165","Seventh Continent, The (Der siebente Kontinent)","https://themoviedb.org/movie/32761","104","","","7.8","1993-04-14","[""Austria""]","[""German"","" French"","" English""]","A European family who plan on escaping to Australia, seem caught up in their daily routine, only troubled by minor incidents. However, behind their apparent calm and repetitive existence, they are actually planning something sinister.","8002","0098327","1989","https://image.tmdb.org/t/p/w440_and_h660_face/4s3GItjEmJ8ycYNmPWdOU9Y1vyn.jpg","32761"
"48198","Streamers","https://themoviedb.org/movie/66487","118","","","6.7","1984-04-04","[""USA""]","[""English""]","Four young soldiers waiting to be shipped to Viet Nam deal with racial tension and their own intolerance when one soldier reveals he's gay.","1410","0086377","1983","https://image.tmdb.org/t/p/w440_and_h660_face/wpPAzncyZxVWioayD23sFYrwx72.jpg","66487"
"48231","Taxidermia","https://themoviedb.org/movie/15742","91","","","7.0","2006-08-23","[""Hungary"","" Austria"","" France""]","[""Hungarian"","" English"","" Russian""]","Three generations of men, including a pervert that constantly seeks for new kinds of satisfaction, an obese speed eater and a passionate embalmer.","12719","0410730","2006","https://image.tmdb.org/t/p/w440_and_h660_face/w0i4ilJ6hzDbBsTTdGad7YR7ila.jpg","15742"
"48262","Bridge, The","https://themoviedb.org/movie/1666","94","179780","25000","7.3","2007-02-16","[""UK"","" USA""]","[""English""]","People suffer largely unnoticed while the rest of the world goes about its business. This is a documentary exploration of the mythic beauty of the Golden Gate Bridge, the most popular ...","9035","0799954","2006","https://image.tmdb.org/t/p/w440_and_h660_face/1ncyMxboCcnKy0GoxXfiZzVxPQj.jpg","1666"
"48268","Empire Falls","https://themoviedb.org/movie/41758","197","","","7.5","2005-05-28","[""USA""]","[""English""]","A decaying New England town is the backdrop for its unique citizens, led by unassuming restaurant manager Miles Roby.","4316","0376591","2005","","41758"
"48301","Private Life of Henry VIII, The","https://themoviedb.org/movie/43122","97","","","7.3","1933-09-21","[""UK""]","[""English""]","Tells how King Henry VIII came to marry five more times after his divorce from his first wife.","2520","0024473","1933","https://image.tmdb.org/t/p/w440_and_h660_face/v72lT9IiYgxbvyjrOcexrIWZhYN.jpg","43122"
"48304","Apocalypto","https://themoviedb.org/movie/1579","139","120654337","40000000","7.8","2006-12-08","[""USA""]","[""Maya""]","As the Mayan kingdom faces its decline, the rulers insist the key to prosperity is to build more temples and offer human sacrifices. Jaguar Paw, a young man captured for sacrifice, flees to avoid his fate.","229954","0472043","2006","https://image.tmdb.org/t/p/w440_and_h660_face/cBFQsU1LDBEOl0Ik0cygeB6wCLE.jpg","1579"
"48319","Flyboys","https://themoviedb.org/movie/9664","140","17834865","60000000","6.6","2006-09-22","[""UK"","" USA""]","[""English"","" French""]","The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.","34801","0454824","2006","https://image.tmdb.org/t/p/w440_and_h660_face/ArKIGwJohxskEIjVOqEkzsEXkpc.jpg","9664"
"48322","Jackass Number Two","https://themoviedb.org/movie/12094","92","72778712","11000000","7.1","2006-09-22","[""USA""]","[""English""]","Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.","55251","0493430","2006","https://image.tmdb.org/t/p/w440_and_h660_face/lpbSubVQN1pr0ivNHdszhqLqvA7.jpg","12094"
"48385","Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan","https://themoviedb.org/movie/496","84","261572744","18000000","7.3","2006-11-03","[""USA"","" UK""]","[""English"","" Romanian"","" Hebrew"","" Polish"","" Armenian""]","Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson.","288639","0443453","2006","https://image.tmdb.org/t/p/w440_and_h660_face/kfkyALfD4G1mlBJI1lOt2QCra4i.jpg","496"
"48394","Pan's Labyrinth (Laberinto del fauno, El)","https://themoviedb.org/movie/1417","118","83258226","19000000","8.2","2007-01-19","[""Spain"","" Mexico"","" USA""]","[""Spanish""]","In the falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.","449462","0457430","2006","https://image.tmdb.org/t/p/w440_and_h660_face/7PurMm0gUOJZ8Uk0oyuZlt1CKfJ.jpg","1417"
"48414","Open Season","https://themoviedb.org/movie/7484","83","197309027","85000000","6.2","2006-09-29","[""USA""]","[""English""]","Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.","62854","0400717","2006","https://image.tmdb.org/t/p/w440_and_h660_face/w5Lctmkc1yah215Luxmci4djaiW.jpg","7484"
"48501","G.O.R.A.","https://themoviedb.org/movie/27275","127","","","7.9","2004-11-12","[""Turkey""]","[""Turkish"","" English""]","A slick young Turk kidnapped by extraterrestrials shows his great « humanitarian spirit » by outwitting the evil commander-in-chief of the planet of G.O.R.A.","32107","0384116","2004","https://image.tmdb.org/t/p/w440_and_h660_face/hXLKHzlybVWloEbfWKZ43APdGUX.jpg","27275"
"48516","Departed, The","https://themoviedb.org/movie/1422","151","291465034","90000000","8.5","2006-10-06","[""USA"","" Hong Kong""]","[""English"","" Cantonese""]","An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.","835671","0407887","2006","https://image.tmdb.org/t/p/w440_and_h660_face/p3tmqqwFPHFdu1oVpcgKGfcPCMZ.jpg","1422"
"48518","Texas Chainsaw Massacre: The Beginning, The","https://themoviedb.org/movie/10781","91","51764406","16000000","5.9","2006-10-06","[""USA""]","[""English""]","On one last road trip before they're sent to serve in Vietnam, two brothers and their girlfriends get into an accident that calls their local sheriff to the scene. Thus begins a terrifying experience where the teens are taken to a secluded house of horrors, where a young, would-be killer is being nurtured.","54919","0420294","2006","https://image.tmdb.org/t/p/w440_and_h660_face/hTBueN0Ru3R7brwtONenDyEMNYe.jpg","10781"
"48520","Employee of the Month","https://themoviedb.org/movie/9794","103","38368909","12000000","5.5","2006-10-06","[""USA""]","[""English""]","A slacker competes with a repeat winner for the Employee of the Month title at work, in order to gain the affections of a new female employee.","36823","0424993","2006","https://image.tmdb.org/t/p/w440_and_h660_face/vfALEF9wz4CEep071iOwM5Qqd17.jpg","9794"
"48522","Stormbreaker (Alex Rider: Operation Stormbreaker)","https://themoviedb.org/movie/9978","93","23937870","40000000","5.1","2006-10-13","[""Germany"","" USA"","" UK""]","[""English""]","After the death of his uncle, the 14-year-old schoolboy Alex Rider is forced by the Special OperationsDivision of Britain's secret intelligence service, MI6, for a mission which will save millions of lives.","19747","0457495","2006","https://image.tmdb.org/t/p/w440_and_h660_face/zTAeyJNTx3oVh1LqAoI0RNcsVmV.jpg","9978"
"48560","Running With Scissors","https://themoviedb.org/movie/7510","116","6754898","12000000","6.2","2006-10-27","[""USA""]","[""English""]","Young Augusten Burroughs absorbs experiences that could make for a shocking memoir: the son of an alcoholic father and an unstable mother, he's handed off to his mother's therapist, Dr. Finch, and spends his adolescent years as a member of Finch's bizarre extended family.","19733","0439289","2006","https://image.tmdb.org/t/p/w440_and_h660_face/sKvEhXJJtL0MItMmQsaUKqU58J7.jpg","7510"
"48591","Grudge 2, The","https://themoviedb.org/movie/1975","102","39143839","20000000","5.0","2006-10-13","[""USA"","" Japan""]","[""English"","" Japanese""]","Three interwoven stories about a terrible curse. A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo; a mean high school prank goes horribly wrong; a woman with a deadly secret moves into a Chicago apartment building.","37403","0433386","2006","https://image.tmdb.org/t/p/w440_and_h660_face/gzr7ywaU9mUfASN57FYsKRFb4l0.jpg","1975"
"48593","Man of the Year","https://themoviedb.org/movie/9895","115","41237648","20000000","6.2","2006-10-13","[""USA""]","[""English""]","A comedian who hosts a news satire program decides to run for president, and a computerized voting machine malfunction gets him elected.","27577","0483726","2006","https://image.tmdb.org/t/p/w440_and_h660_face/sfXvJJ7gSdnrI7bJjB0eIKEJ0oz.jpg","9895"
"48596","Marine, The","https://themoviedb.org/movie/8975","92","22165608","20000000","4.7","2006-10-13","[""USA""]","[""English"","" Arabic""]","A group of diamond thieves on the run kidnap the wife of a recently discharged marine who goes on a chase through the South Carolinian wilderness to retrieve her.","26895","0419946","2006","https://image.tmdb.org/t/p/w440_and_h660_face/h5zSpAX2azsESSKewLwzfmGOLNk.jpg","8975"
"48660","Elementary Particles, The (Elementarteilchen)","https://themoviedb.org/movie/86","113","","6000000","6.7","2006-02-23","[""Germany""]","[""German"","" English""]","Based on Michel Houellebecq's controversial novel, this movie focuses on Michael and Bruno, two very different half-brothers and their disturbed sexuality. After a chaotic childhood with a ...","6737","0430051","2006","https://image.tmdb.org/t/p/w440_and_h660_face/cQKQejSMFphrBpVcNwHiaJdIfmn.jpg","86"
"48682","Offside","https://themoviedb.org/movie/13209","93","","2500","7.3","2006-05-26","[""Iran""]","[""Persian""]","Struggle of Women in a country that excludes them from entering the stadiums.","5665","0499537","2006","https://image.tmdb.org/t/p/w440_and_h660_face/9BDtD58nuNFyByMAoTLdFNHX5qZ.jpg","13209"
"48696","Little Children","https://themoviedb.org/movie/1440","136","14821658","26000000","7.6","2007-02-09","[""USA""]","[""English""]","The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations in suburban Connecticut.","91496","0404203","2006","https://image.tmdb.org/t/p/w440_and_h660_face/so9xla7b7WfFiarDwOukhQpRuyd.jpg","1440"
"48698","Deliver Us from Evil","https://themoviedb.org/movie/13364","101","201275","","8.0","2007-02-22","[""USA""]","[""English""]","Documentary about Father Oliver O'Grady, a Catholic priest who was relocated to various parishes around the United States during the 1970s in an attempt by the Catholic Church to cover up his rape of dozens of children.","7988","0814075","2006","https://image.tmdb.org/t/p/w440_and_h660_face/f8ocy6wUj3e563YygZazkiOHZXD.jpg","13364"
"48711","Facing the Giants","https://themoviedb.org/movie/18925","111","10178331","100000","6.7","2006-09-29","[""USA""]","[""English""]","A losing coach with an underdog football team faces their giants of fear and failure on and off the field to surprising results.","11920","0805526","2006","https://image.tmdb.org/t/p/w440_and_h660_face/33gkfCURxgBBpiAnrWua4Txmrvs.jpg","18925"
"48738","Last King of Scotland, The","https://themoviedb.org/movie/1523","123","48027970","6000000","7.7","2007-01-19","[""UK"","" Germany""]","[""English"","" French"","" German"","" Swahili""]","Based on the events of the brutal Ugandan dictator Idi Amin's regime as seen by his personal physician during the 1970s","141558","0455590","2006","https://image.tmdb.org/t/p/w440_and_h660_face/quckyadj0bYCzIXMDIi4lrwJfth.jpg","1523"
"48741","U.S. vs. John Lennon, The","https://themoviedb.org/movie/14201","99","","","7.4","2006-12-07","[""USA""]","[""English""]","A documentary on the life of John Lennon, with a focus on the time in his life when he transformed from a musician into an antiwar activist.","4671","0478049","2006","https://image.tmdb.org/t/p/w440_and_h660_face/jgSHjr5z1TTzQdiN9YXS7yXWSPQ.jpg","14201"
"48744","Shortbus","https://themoviedb.org/movie/1378","101","5179037","2000000","6.6","2006-10-20","[""USA""]","[""English""]","A group of New Yorkers caught up in their romantic-sexual milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.","26761","0367027","2006","https://image.tmdb.org/t/p/w440_and_h660_face/s8QBrWgpZpYrySSyTQ0xbFLPKrS.jpg","1378"
"48774","Children of Men","https://themoviedb.org/movie/9693","109","69959751","76000000","7.9","2007-01-05","[""USA"","" UK""]","[""English"","" German"","" Italian"","" Romanian"","" Spanish"","" Arabic"","" Georgian"","" Russian""]","In 2027, in a chaotic world in which women have become somehow infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.","350639","0206634","2006","https://image.tmdb.org/t/p/w440_and_h660_face/6GnBsOIi1t4aGuLh3NF9TfU8u37.jpg","9693"
"48780","Prestige, The","https://themoviedb.org/movie/1124","130","109676311","40000000","8.5","2006-10-20","[""USA"","" UK""]","[""English""]","Two stage magicians engage in competitive one-upmanship in an attempt to create the ultimate stage illusion.","805811","0482571","2006","https://image.tmdb.org/t/p/w440_and_h660_face/pvSESD7ujxWZwtYDb9l57qE0ywq.jpg","1124"
"48783","Flags of Our Fathers","https://themoviedb.org/movie/3683","135","65900249","90000000","7.1","2006-10-20","[""USA""]","[""English""]","The life stories of the six men who raised the flag at The Battle of Iwo Jima, a turning point in WWII.","99329","0418689","2006","https://image.tmdb.org/t/p/w440_and_h660_face/Rzaz2GSBJMnT9aYqzs715XoC4N.jpg","3683"
"48791","Flicka","https://themoviedb.org/movie/14012","95","21000000","15000000","6.1","2006-10-20","[""USA"","" UK""]","[""English""]","Young Katy claims a wild horse as her own -- an effort to prove to her father that she is capable of one day taking over the family ranch.","5945","0434215","2006","https://image.tmdb.org/t/p/w440_and_h660_face/nhJlXSmiHnlVxea5J5l3wfuATwY.jpg","14012"
"48817","Sleeping Dogs Lie (a.k.a. Stay)","https://themoviedb.org/movie/43673","87","","","5.9","2007-02-21","[""USA""]","[""English""]","A recently engaged woman's life is thrown into turmoil after confessing to her fiancé that she once experimented with bestiality.","2726","0492492","2006","https://image.tmdb.org/t/p/w440_and_h660_face/hJpRHWsYu67BXIduUYLv5CXxPhc.jpg","43673"
"48856","Guide to Recognizing Your Saints, A","https://themoviedb.org/movie/8194","100","516139","","7.1","2006-10-13","[""USA""]","[""English"","" Spanish""]","The movie is a coming-of-age drama about a boy growing up in Astoria, N.Y., during the 1980s. As his friends end up dead, on drugs or in prison, he comes to believe he has been saved from their fate by various so-called saints.","21892","0473488","2006","https://image.tmdb.org/t/p/w440_and_h660_face/fitfOCzng3mMz5crvOePE9CX8X3.jpg","8194"
"48872","13 Tzameti","https://themoviedb.org/movie/6077","93","767311","","7.5","2006-02-08","[""France""]","[""French"","" Georgian"","" German""]","Sebastian, a young man, has decided to follow instructions intended for someone else, without knowing where they will take him. Something else he does not know is that Gerard Dorez, a cop ...","14549","0475169","2005","https://image.tmdb.org/t/p/w440_and_h660_face/h9d0nHU61Ln9GH2rUmYkR52RFXx.jpg","6077"
"48877","Saw III","https://themoviedb.org/movie/214","108","163876815","10000000","6.2","2006-10-27","[""USA"","" Canada""]","[""English""]","Jigsaw kidnaps a doctor to keep him alive while he watches his new apprentice put an unlucky citizen through a brutal test.","138053","0489270","2006","https://image.tmdb.org/t/p/w440_and_h660_face/dfl7ti4ataetiyoOg3SI0FA9KeP.jpg","214"
"48972","Lunacy (Sílení)","https://themoviedb.org/movie/21156","118","","","7.3","2005-11-17","[""Czech Republic"","" Slovakia""]","[""Czech""]","A man takes up residence with a mysterious marquis and is soon persuaded to enter into an asylum for preventative therapy. Things are not what they seem, and the marquis may be even more sinister than what the young man may've predicted.","2654","0407236","2005","https://image.tmdb.org/t/p/w440_and_h660_face/gDVAn4rnuXqwuscLBmJYYF5Cukq.jpg","21156"
"48982","Flushed Away","https://themoviedb.org/movie/11619","85","178120010","149000000","6.7","2006-11-03","[""UK"","" USA""]","[""English""]","The story of an uptown rat that gets flushed down the toilet from his penthouse apartment, ending in the sewers of London, where he has to learn a whole new and different way of life.","82057","0424095","2006","https://image.tmdb.org/t/p/w440_and_h660_face/885fQK8aQw8sQiQVco9ffQZvJ9t.jpg","11619"
"48997","Perfume: The Story of a Murderer","https://themoviedb.org/movie/1427","147","132180323","50000000","7.5","2007-01-05","[""Germany"","" France"","" Spain"","" USA""]","[""English""]","Jean-Baptiste Grenouille, born with a superior olfactory sense, creates the world's finest perfume. His work, however, takes a dark turn as he searches for the ultimate scent.","185734","0396171","2006","https://image.tmdb.org/t/p/w440_and_h660_face/2wrFrUej8ri5EpjgIkjKTAnr686.jpg","1427"
"49013","Santa Clause 3: The Escape Clause, The","https://themoviedb.org/movie/13767","97","84500122","12000000","4.6","2006-11-03","[""USA""]","[""English""]","Santa, aka Scott Calvin, is faced with double-duty: how to keep his new family happy, and how to stop Jack Frost from taking over Christmas.","20988","0452681","2006","https://image.tmdb.org/t/p/w440_and_h660_face/uTFO1XZS80uWRLtQiH2MYXaPJVO.jpg","13767"
"49132","Shut Up & Sing","https://themoviedb.org/movie/2152","93","","","7.7","2006-12-01","[""USA""]","[""English""]","A documentary on the Dixie Chicks in the wake of singer Natalie Maines' anti-George W. Bush statement at a 2003 concert.","4419","0811136","2006","https://image.tmdb.org/t/p/w440_and_h660_face/spD1Labc7sWFdnHdJnaWdiIAfLS.jpg","2152"
"49220","For Your Consideration","https://themoviedb.org/movie/14799","86","5542025","12000000","6.3","2006-11-22","[""USA""]","[""English""]","Three actors learn that their respective performances in the film Home for Purim, a drama set in the mid-1940s American South, are generating award-season buzz.","12043","0470765","2006","https://image.tmdb.org/t/p/w440_and_h660_face/fvXClgY4ZJ7dBxalFuxPgb4nJ9s.jpg","14799"
"49225","Street Fight","https://themoviedb.org/movie/29044","83","","","8.1","2005-04-23","[""USA""]","[""English""]","This documentary follows the 2002 mayoral campaign in Newark, New Jersey in which the Cory Booker attempted to unseat longtime mayor Sharpe James.","1529","0457496","2005","https://image.tmdb.org/t/p/w440_and_h660_face/1abhRslbpFUSCLD5S4cA3nvu4Kx.jpg","29044"
"49265","Shooting Dogs (a.k.a. Beyond the Gates)","https://themoviedb.org/movie/8588","115","","","7.7","2006-03-31","[""UK"","" Germany""]","[""English"","" French""]","In April 1994, after the airplane of the Hutu President of Rwanda is shot down, the Hutu militias slaughter the Tutsi population. In the Ecole Technique Officielle, the Catholic priest ...","9506","0420901","2005","https://image.tmdb.org/t/p/w440_and_h660_face/9xC2yUgqPVvoHykYuigrxLyunya.jpg","8588"
